,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
39,0.1388693650563558,0.0008354981740315756,0.6859582542694497,0.6921192447508236,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",36,0.6988636363636364,0.6794871794871795,0.6638176638176638,0.662873399715505,0.6951566951566952,0.7339971550497866,0.01130577109842346,0.00023641574228364107,0.01571768231558072,0.030378983391279046
40,0.2317338784535726,0.000835577646891276,0.7049335863377609,0.7072848827234792,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",13,0.6619318181818182,0.6638176638176638,0.698005698005698,0.7453769559032717,0.7549857549857549,0.7126600284495022,0.07925277417733763,0.0002361348234985232,0.03831211170442987,0.033512670987338115
41,0.19501813252766928,0.001003583272298177,0.7030360531309298,0.7153584083408644,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",17,0.6960227272727273,0.6908831908831908,0.6752136752136753,0.7126600284495022,0.7378917378917379,0.7425320056899004,0.005732192911527726,1.2961631163199813e-06,0.026053767776856123,0.021171694283689674
42,0.23718714714050293,0.0014181931813557942,0.698292220113852,0.6954383533330901,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",21,0.6789772727272727,0.6794871794871795,0.6638176638176638,0.662873399715505,0.7521367521367521,0.7439544807965861,0.04039879067785072,0.00030946635644676213,0.03854705116296074,0.03497013380601664
43,0.20655028025309244,0.001002947489420573,0.644212523719165,0.6522825119316348,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",126,0.6619318181818182,0.6638176638176638,0.6068376068376068,0.6301564722617354,0.6638176638176638,0.662873399715505,0.011892372470552592,5.947204250930057e-07,0.02642047889254211,0.015650221133243346
44,0.269898255666097,0.0015059312184651692,0.6850094876660342,0.6987500320833654,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",39,0.6619318181818182,0.6638176638176638,0.7293447293447294,0.7695590327169275,0.6638176638176638,0.662873399715505,0.07585216927620594,0.000411724580286546,0.03133690834652576,0.05007100848938769
45,0.054311116536458336,0.0008354981740315756,0.6631878557874763,0.6631881544162246,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",80,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.005588110402088126,0.0002360785675241707,0.0008894169833441252,0.0004451303665783735
46,0.07536649703979492,0.0006687641143798828,0.6698292220113852,0.6669868248815618,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",62,0.6818181818181818,0.6752136752136753,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.007326824460775555,0.0002363596066142699,0.008489542364623905,0.005817261657644277
47,0.15822450319925943,0.00033473968505859375,0.6631878557874763,0.6627139960473294,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",80,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.6614509246088194,0.6638176638176638,0.662873399715505,0.0293003896602916,0.00023669798204962469,0.0008894169833441252,0.0009727695060123551
48,0.1248323122660319,0.0006685256958007812,0.683111954459203,0.6855080451571679,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",47,0.7443181818181818,0.7364672364672364,0.6410256410256411,0.6571834992887624,0.6638176638176638,0.662873399715505,0.009441551342394916,0.0002363596066142699,0.04432758559208339,0.03610838430751397
