,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
198,0.45909805297851564,0.10559477806091308,0.8430717863105175,0.9045644314464987,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",152,0.8516483516483516,0.9071877180739707,0.8232044198895028,0.9344947735191638,0.8133704735376045,0.8616133518776078,0.8711484593837535,0.8784722222222222,0.856338028169014,0.9410540915395285,0.04338766068824828,0.002266038698791009,0.021494775313915568,0.030853852016751764
199,0.5012362957000732,0.10338015556335449,0.8697829716193656,0.9274224304434304,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",117,0.9313186813186813,0.9644103279832519,0.7928176795580111,0.9254355400696864,0.8969359331476323,0.9367176634214186,0.8571428571428571,0.9055555555555556,0.8704225352112676,0.90499306518724,0.07620635233539014,0.0002107912794150831,0.04625406176360301,0.0220893200304865
200,0.4554451942443848,0.10433387756347656,0.89259877573734,0.9442340619221596,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",57,0.8956043956043956,0.9504535938590369,0.8453038674033149,0.9470383275261324,0.9442896935933147,0.9624478442280946,0.9243697478991597,0.9472222222222222,0.8535211267605634,0.9140083217753121,0.0378786149884928,0.0013797724036000304,0.038580145555528016,0.016129555594516988
201,0.4318511962890625,0.10640664100646972,0.8820255982192543,0.9350199930898953,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",79,0.8928571428571429,0.9406838799720866,0.8314917127071824,0.90801393728223,0.9303621169916435,0.9415855354659249,0.9131652661064426,0.9527777777777777,0.8422535211267606,0.9320388349514563,0.04046700788043582,0.002987803163482947,0.03885986709058816,0.015024907536886898
202,0.4251381874084473,0.10549201965332031,0.8903728436282693,0.9473939596776306,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",62,0.8791208791208791,0.9162595952547103,0.8314917127071824,0.9609756097560975,0.9387186629526463,0.96105702364395,0.9131652661064426,0.9465277777777777,0.8901408450704226,0.9521497919556172,0.029480144464134016,0.0034633198257228116,0.035975245355839076,0.01651579483743262
203,0.534967565536499,0.1034813404083252,0.9243183082915971,0.9706535510674751,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",1,0.9285714285714286,0.9762735519888346,0.925414364640884,0.9790940766550522,0.9303621169916435,0.9568845618915159,0.9467787114845938,0.9722222222222222,0.8901408450704226,0.9687933425797504,0.07633602340687552,0.0004051643384608794,0.018498199445404182,0.0077244164865424595
204,0.5152440071105957,0.1068258285522461,0.9131886477462438,0.9672858111339148,0.0001,"(50, 50)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",19,0.8818681318681318,0.9364968597348221,0.9116022099447514,0.9860627177700348,0.9220055710306406,0.9617524339360223,0.9635854341736695,0.9763888888888889,0.8873239436619719,0.9757281553398058,0.0648908973411079,0.006613055882614819,0.029180079881883016,0.017235366051205663
205,0.4901400566101074,0.10494751930236816,0.9115191986644408,0.9671684226721193,0.0001,"(50, 50)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",24,0.9093406593406593,0.9658060013956734,0.9060773480662984,0.9651567944250871,0.935933147632312,0.9756606397774688,0.938375350140056,0.9666666666666667,0.8676056338028169,0.9625520110957004,0.04800820522287128,0.001570342673732135,0.025499965714003307,0.0044628153946821994
206,0.5292106628417969,0.10467309951782226,0.8931552587646077,0.9676977418407551,0.0001,"(50, 50)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",55,0.8818681318681318,0.9385903698534543,0.8535911602209945,0.9763066202090592,0.9025069637883009,0.9666203059805285,0.9523809523809523,0.9763888888888889,0.8760563380281691,0.9805825242718447,0.10935055204581583,0.003033840272534475,0.03336489650159468,0.0152582201721502
207,0.47019376754760744,0.10392122268676758,0.9087367835281024,0.9615868208673171,0.0001,"(50, 50)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",29,0.9093406593406593,0.9455687369155618,0.8729281767955801,0.9623693379790941,0.924791086350975,0.9694019471488178,0.9439775910364145,0.9583333333333334,0.8929577464788733,0.9722607489597781,0.05881310275189731,0.0002894885574166016,0.024612625863616535,0.00941047785575551
